BENCHMARK,Original_iteration_1,Original_iteration_2,Original_iteration_3,Original_iteration_4,Original_iteration_5,Original_iteration_6,Original_iteration_7,Original_iteration_8,Original_iteration_9,Original_iteration_10,Original_iteration_11,Original_iteration_12,Original_iteration_13,Original_iteration_14,Original_iteration_15,Original_iteration_16,Original_iteration_17,Original_iteration_18,Original_iteration_19,Original_iteration_20,Original_iteration_21,Original_iteration_22,Original_iteration_23,Original_iteration_24,Original_iteration_25,Original_iteration_26,Original_iteration_27,Original_iteration_28,Original_iteration_29,Original_iteration_30,Mutant_iteration_1,Mutant_iteration_2,Mutant_iteration_3,Mutant_iteration_4,Mutant_iteration_5,Mutant_iteration_6,Mutant_iteration_7,Mutant_iteration_8,Mutant_iteration_9,Mutant_iteration_10,Mutant_iteration_11,Mutant_iteration_12,Mutant_iteration_13,Mutant_iteration_14,Mutant_iteration_15,Mutant_iteration_16,Mutant_iteration_17,Mutant_iteration_18,Mutant_iteration_19,Mutant_iteration_20,Mutant_iteration_21,Mutant_iteration_22,Mutant_iteration_23,Mutant_iteration_24,Mutant_iteration_25,Mutant_iteration_26,Mutant_iteration_27,Mutant_iteration_28,Mutant_iteration_29,Mutant_iteration_30,Hitting count ,Lower_CI_original,Upper_CI_original,Lower_CI_mutant,Upper_CI_mutant,Lower_RCI,Upper_RCI
io.reactivex.rxjava3.internal.operators.flowable.FlowableUnsubscribeOnTest.takeHalf1937,53748.88601,53795.72325,54707.81856,54563.85193,48202.20614,54530.54229,46730.62548,54691.52471,53011.94787,54345.69283,52124.82637,54742.47526,54714.3703,53281.48044,54350.93633,52736.60011,54732.12335,54163.30545,54298.67171,54601.13072,54620.58798,54489.42733,54367.75725,54517.62075,54558.28295,50569.83726,54473.36651,54517.78517,54417.79191,53144.81426,47632.53447,43715.41562,47671.78807,47899.34875,47730.08639,47514.31919,47739.04666,47814.05477,47621.21541,47658.20471,47886.64492,47283.03644,47649.36163,47800.90396,47615.58735,47253.33428,43181.0635,43561.9551,47562.15408,47807.56833,47781.79821,47743.83514,47723.22396,45512.75584,47792.69559,47822.43017,47511.08612,46168.73141,45917.96826,47895.39481,2,52598.24,54314.76,46337.67,47624.81,0.8767259,0.8809647
io.reactivex.rxjava3.internal.operators.flowable.FlowableDoOnEachTest.doOnNextDoOnErrorCombinedFused1304,16703.22401,16649.79543,16649.57612,16648.78862,16695.67759,16655.58309,16679.61045,16652.55875,16687.12476,16661.37775,16645.87612,16686.30913,16711.26759,16639.0271,16648.62444,16670.79438,16672.11812,16682.21742,16725.69537,16660.45482,16684.91312,16689.99849,16695.83991,16680.66375,16693.27737,16643.53415,16704.7115,16659.12913,16688.32107,16654.31747,14711.08582,14708.17064,14690.28458,14702.97641,14721.2477,14694.96249,14713.0464,14687.84529,14725.34341,14655.46954,14530.16189,14681.36223,14735.95738,14699.60535,14693.61769,14662.56795,14710.64397,14720.51713,14672.50994,14661.47481,14607.73678,14656.04203,14662.53737,14707.17775,14661.50949,14694.83224,14657.78694,14658.98835,14723.2729,14670.88741,8,16663.5,16685.15,14659.6,14699.8,0.8797436,0.8810112
io.reactivex.rxjava3.internal.operators.observable.ObservableTimeoutTests.shouldSwitchToOtherIfOnNextNotWithinTimeout2055,6208.404428,6204.756592,6226.734211,6219.280114,6222.921588,6219.886116,6218.267454,6199.633415,6201.344328,6214.59032,6223.387397,6206.824297,6207.030754,6217.921595,6196.299947,6232.058685,6220.916733,6213.986399,6216.471575,6222.747958,6207.731978,6211.496694,6225.352442,6217.948769,6228.850945,6215.866729,6219.946441,6230.851623,6209.476449,6234.239148,5483.456423,5503.918045,5507.03798,5506.287044,5514.01776,5538.290263,5487.902798,5498.880225,5528.867809,5502.236412,5501.036675,5499.746014,5471.257525,5516.771509,5512.66486,5498.345669,5496.080973,5501.174873,5504.384309,5500.230815,5497.086582,5498.874058,5481.302167,5492.915341,5495.04534,5481.076587,5481.266478,5523.131918,5518.066525,5521.151075,2,6211.018,6219.841,5495.093,5508.522,0.8847333,0.8856367
io.reactivex.rxjava3.internal.operators.observable.ObservableGroupJoinTest.leftRightEndState1907,31735.0097,31731.2806,31563.64592,31585.05441,31087.41051,31692.55875,31836.83457,31704.59171,31683.59332,31756.34965,31343.38939,31115.68472,31815.64807,31172.62534,31549.06998,31683.08031,31984.19751,31640.83904,31650.89583,31893.12641,31724.89134,31800.28233,31650.57864,31649.23499,31963.4796,31951.72595,31990.47693,31794.82505,31816.65773,31722.07292,27876.18723,27499.64823,28136.48336,28156.77333,28173,28140.33203,28138.69965,28201.07164,27540.45774,27838.96465,28127.337,27507.45601,28192.07377,28193.88584,28100.20504,28175.81758,28140.17224,27947.86424,28232.90168,28189.89239,28184.19541,27962.45159,27920.71504,28168.80324,28203.00696,28135.52535,28153.39928,28202.14214,25797.4086,28136.56073,2,31530.82,31754.04,27820.44,28130.37,0.8823256,0.8859139
io.reactivex.rxjava3.internal.operators.single.SingleFlatMapIterableFlowableTest.slowPathCancelAfterHasNext1934,367332.6498,365984.4896,367502.9119,367917.5872,367385.456,368573.9997,369332.3621,367374.0607,367358.0476,368053.7285,366638.8412,368779.6342,366746.8909,362559.8519,366634.8431,367165.4611,367143.9849,364955.3899,365573.3486,363605.245,367262.158,367206.436,363897.5223,366526.6963,364605.7779,367314.8387,366789.031,368211.6639,367655.5383,367920.0537,325371.7718,315767.1479,326051.3903,326793.3911,326623.6233,326677.0267,327097.2471,326987.9398,325932.1664,326432.179,325410.6973,326873.871,326373.9257,326944.947,294671.9998,326464.4421,326710.1039,327242.4758,318511.745,248975.3572,325868.6073,326197.9883,326067.4013,325168.6111,325483.4591,325331.0866,323725.3703,324406.0568,324733.0935,326437.4355,2,365909.7,367405,311968.2,326167.7,0.8525837,0.8877608
io.reactivex.rxjava3.observable.ObservableZipTests.nonBlockingObservable1955,493499.2261,493969.4045,489904.1581,493846.1241,492112.8692,494489.0324,494389.2342,493518.0554,493238.9118,491828.8965,494760.6665,494936.0079,493772.8954,493276.2413,493659.674,491933.6772,491807.06,491709.4259,490271.5204,493604.7275,493799.9748,493255.1784,494224.9602,492466.9126,490219.3281,492320.492,494270.7168,491643.4914,489952.4043,487918.7655,435900.5855,436917.9709,439403.5098,435121.5751,439054.9669,439990.0622,439359.0746,439572.1203,439220.8324,439497.2742,436606.7896,439018.2262,438975.7758,438323.3948,438926.2073,439175.0254,439643.9817,439130.7659,439495.2583,439832.3755,438955.4057,439313.1483,432967.5165,424158.1026,439975.4377,439230.6333,439302.5719,436291.2696,439884.551,439843.6297,2,492168.7,493549.3,436604.9,439189.4,0.8871042,0.8898519
io.reactivex.rxjava3.validators.ParamValidationCheckerTest.checkParallelFlowable1686,3086.172332,3082.45921,3079.602593,3083.230262,3065.280428,3091.387197,3086.819196,3079.286049,3090.33407,3076.216832,3086.659763,3078.052086,3104.990204,3072.613318,3078.332614,3088.615936,3097.457112,3104.171124,3104.033584,3078.352124,3074.538377,3070.286717,3094.735064,3109.764052,3076.654422,3089.050216,3116.250897,3080.614407,3085.283582,3088.000686,2758.375636,2719.111052,2737.47083,2753.930945,2733.759849,2744.807324,2746.090369,2711.957225,2725.208813,2731.660205,2842.943144,2752.850129,2738.546946,2746.274344,2739.300281,2741.28434,2739.406902,2758.621486,2773.664245,2761.778126,2759.296266,2749.30361,2749.269879,2735.785541,2773.533467,2752.893818,2760.28494,2749.804539,2766.377642,2776.300998,3,3081.108,3092.1,2740.337,2763.064,0.8894002,0.8935882
io.reactivex.rxjava3.internal.operators.flowable.FlowableFirstTest.firstOrErrorNoElementFlowable2233,32551.52635,33834.00593,32783.94714,33891.9746,33969.29516,33876.46736,33892.85971,33935.86208,33831.66678,33905.85391,33854.72774,33783.79446,33856.72204,33827.5306,33791.57595,33867.29885,33845.30174,33914.72836,33890.58609,33879.79616,33928.91992,33846.46326,33843.61363,33286.29143,33885.40684,33860.14672,33851.41757,33891.57355,33894.68522,33840.47461,30073.9089,30193.66344,30073.64875,30245.95149,30269.58476,30003.4883,30236.42545,29987.93327,30357.92188,29904.99172,30159.89717,29992.68299,29894.76402,29917.81348,30176.73407,30111.56727,30235.31884,30155.86367,30111.23565,30347.51846,30300.68047,30179.72739,30115.09304,30400.79587,30271.40117,30353.30819,30254.53104,30167.93112,30082.50784,30322.16089,1,33605.6,33878.72,30079.88,30212.56,0.8915481,0.8950856
io.reactivex.rxjava3.internal.operators.flowable.FlowableStartWithTest.runCompletableError1623,53943.47191,53998.56764,54009.89755,53948.0495,53924.4675,54096.62007,53810.95837,53873.47425,53675.11559,53881.05849,53892.83393,53954.28131,53868.60698,53865.00939,53924.48922,53933.01686,53879.92427,53664.66771,53566.80344,53666.67968,53553.75255,53684.14887,53598.20536,53805.72732,53776.52003,53849.50034,53713.67551,53615.43467,53658.05432,53676.89339,47608.19814,47543.07928,48485.93672,47334.01644,47340.03176,48052.64958,47573.65735,49809.33761,48968.69008,48340.14356,48155.17369,47806.47434,47798.22402,48770.67592,48977.2874,47858.94218,48325.47978,47796.14548,47756.36737,47675.64503,47908.39489,47433.32085,47610.65672,47995.13131,47792.92881,47452.80808,47755.60585,47261.91686,47696.32218,47882.33023,4,53754.62,53888.1,47778.5,48318.38,0.8888263,0.8966426
io.reactivex.rxjava3.internal.operators.flowable.FlowableTakeTest.takeWithErrorHappeningInOnNext2264,12045.14623,11999.31886,12013.7514,12089.48122,11987.62366,12099.32394,11985.80073,12037.2367,12032.08457,11954.86187,11967.48874,12041.09568,12002.10459,11965.22878,11933.09559,11958.11173,12048.18713,12016.2682,11957.58249,12021.32358,12014.86751,12022.71477,11925.87474,11987.31615,11944.70921,11935.80032,11985.79146,11998.41295,12031.38416,12111.33654,10747.49032,10739.01634,10752.14859,10754.41922,10760.00332,10786.81433,10758.35752,10737.97279,10741.91056,10776.79647,10745.93435,10763.14846,10764.05413,10752.8491,10680.20629,10751.58286,10757.10231,10751.53795,10747.40631,10772.02379,10782.8764,10786.9909,10768.16369,10771.45937,10766.761,10783.96424,10766.57209,10771.16854,10748.94551,10754.54444,1,11980.76,12022.36,10745.14,10765.37,0.8954462,0.8968671
io.reactivex.rxjava3.parallel.ParallelDoOnNextTryTest.doOnNextFailWithError1468,926728.0769,926055.1698,930609.7074,927087.8971,928953.7314,926469.7632,926455.9264,927367.2279,923629.5734,924709.7642,928855.0218,924732.6626,925883.951,922985.4852,926504.3465,928674.527,929023.5318,928147.1586,929435.9025,930412.1925,926047.8101,921990.1522,915574.2225,924438.4519,924378.6524,926022.4847,923756.5622,925748.0296,922735.4374,926172.0124,828875.4718,837314.7481,828747.4033,834146.6246,837939.4204,821094.8168,826127.4122,836729.8815,828933.7154,828544.3174,834931.9004,823119.4434,821692.7584,824558.1396,821750.0202,816248.7358,834866.1421,818970.7619,836471.4172,841687.2446,831922.5589,832967.6869,825116.258,832998.753,836985.5372,821253.8105,833796.0984,833185.7373,817162.9105,831770.0311,6,924745.7,927477.7,825774.6,832237.4,0.8929747,0.8973126
io.reactivex.rxjava3.internal.operators.observable.ObservableAmbTest.amb22241,6199.95881,6329.777226,6217.231788,6032.325812,6207.715704,6157.078856,6435.126786,6277.14228,6228.464484,6205.662711,6284.357746,6396.68841,6471.186256,6373.449709,6406.247967,6319.414105,6393.90723,6257.111585,6329.18282,6408.798626,6116.144411,6094.979746,6380.676711,6412.926438,6220.412314,6314.044515,6350.173239,6368.153159,6243.159916,6308.247342,5669.639678,5668.69234,5668.69459,5662.625941,5657.34487,5669.362014,5652.128792,5663.110682,5657.645249,5660.356951,5651.396458,5646.727437,5660.384096,5651.151876,5600.72696,5622.706446,5657.255743,5646.272992,5591.437406,5594.96106,5658.435991,5631.504897,5644.554819,5656.283909,5663.729586,5664.530376,5654.571587,5655.880973,5651.311987,5657.428067,1,6244.142,6345.24,5636.156,5656.801,0.8915041,0.902632
io.reactivex.rxjava3.internal.operators.flowable.FlowableFlatMapSingleTest.normalAsyncMaxConcurrency11232,10925.80276,10694.1957,10781.43219,10562.38221,10609.73931,10745.50037,10676.27539,10442.90874,10562.90493,10802.44648,10313.29002,10615.68485,10195.83085,10949.77989,10570.67613,10509.37276,10583.19544,10653.46616,10461.25023,10687.04675,10689.34361,10836.19238,10787.93214,10803.34915,10541.71595,10807.55361,10801.05057,10497.54784,10569.73848,10715.49619,9724.970194,9551.656666,9471.834661,9625.902121,9464.14182,9649.621706,9762.948335,9510.462406,9586.579451,9551.395633,9760.320464,9529.723779,9748.012156,9887.222228,9708.729412,9811.790581,9785.518932,9493.151351,9737.98413,9701.707345,9590.69041,9610.930995,9547.566748,9469.872337,9770.539627,9858.638354,9188.938999,9437.792821,9739.82573,9702.35125,12,10548.54,10714.88,9578.488,9708.598,0.9060888,0.9080316
io.reactivex.rxjava3.maybe.MaybeTest.mapThrows1984,447906.3287,447657.7289,447300.5923,446627.5307,446599.2,446564.7063,445473.2859,446795.8582,448312.5632,447782.215,447067.1675,447491.0516,448215.3609,448010.2581,447349.9803,447753.9851,447328.7408,443197.6125,446454.8252,447831.116,445056.7672,447648.6292,447221.4244,447658.7062,445901.4005,446259.2146,447393.537,446308.9465,446361.7035,446480.8612,408568.8373,407055.0044,400448.121,408916.4718,407464.2987,409088.0438,408086.3532,409328.476,399813.1107,399995.2855,398198.2612,386371.8602,401526.6307,408078.0313,406845.8277,387559.2238,408624.627,407468.4718,406743.7757,409020.881,407708.4301,407887.9356,391380.7836,407789.6253,407484.6861,408392.5622,407896.6722,397894.8894,387506.9076,386926.7457,2,446407.5,447461.2,399747.2,406459.4,0.8954761,0.9083674
io.reactivex.rxjava3.internal.operators.flowable.FlowableRangeTest.negativeCount1894,516427.6008,514388.0332,515009.4184,514355.3386,507935.1563,513194.9389,515728.0658,514916.3141,515653.3783,515913.2476,516433.6559,516523.9098,515295.4665,515179.9434,515475.6813,516164.3412,514614.8121,515785.6541,515282.9769,514913.3995,514534.6708,514949.1106,516377.9562,514127.3126,514185.9315,515778.222,516674.02,516533.8433,512937.3204,515600.8588,465680.4095,450837.6858,469245.7882,468375.4663,468368.001,469088.7912,468263.7793,468292.3066,464793.7195,465830.5377,456686.0614,468727.953,470141.6828,470026.5789,468372.4183,468616.797,467520.4659,469485.9823,467952.8099,468701.3903,467623.153,468098.0257,468954.3848,469817.685,470049.4521,468605.0551,470084.6443,470143.2251,469653.9285,469539.7019,2,514221,515658.4,465158.7,468824.2,0.9045892,0.9091757
io.reactivex.rxjava3.internal.operators.observable.ObservableOnErrorReturnTest.mapResumeAsyncNext1877,5505.015753,5371.506866,5276.803174,5394.419155,5184.961794,5382.919594,5491.475242,5522.494159,4846.177197,5398.209031,5546.291859,5535.982068,5416.029437,5488.011768,5486.158111,5478.099762,5549.977517,5364.568728,5489.065547,5438.751671,5420.002264,4832.484383,5130.037995,5431.603225,5312.032472,5210.053516,5503.070519,5415.140563,5533.394447,5459.321428,4955.218086,4782.935964,4890.216602,4876.756676,4908.24725,4930.256912,4952.778174,4942.908275,4902.205671,4855.16679,4873.759433,4896.15649,4793.629396,4947.882313,4913.86867,4847.568426,4721.876694,4642.553116,4832.258857,4790.246408,4884.118212,4930.816229,4853.609844,4766.103906,4664.932407,4804.396566,4799.975954,4868.077898,4842.442608,4813.548243,2,5289.195,5458.426,4812.365,4888.347,0.8955598,0.9098456
io.reactivex.rxjava3.internal.operators.flowable.FlowableDoOnEachTest.onErrorAfterCrash1300,17385.43073,17407.58407,17358.23374,17370.73326,17351.25756,17365.23088,17402.11626,17387.60627,17378.78685,17368.28151,17385.79392,17381.65624,17379.75777,17381.77194,17360.85265,17399.12473,17370.58109,17362.02427,17335.67833,17348.79491,17365.1718,17387.52572,17360.03104,17333.963,17338.46243,17355.25628,17346.23951,17322.98047,17327.94449,17413.91664,15813.21343,15832.91206,15845.68152,15720.72636,15835.35839,15631.01637,15714.65727,15778.90626,15714.52033,15792.2237,15763.65714,15894.64539,15580.5338,15783.03441,15865.3157,15870.78323,15843.67739,15765.86229,15849.64658,15815.4798,15945.66114,15753.25778,15698.97652,15841.2278,15707.06843,15682.00257,15814.88285,15640.95857,15688.90952,15813.27896,8,17360.21,17379.39,15742.46,15821.35,0.9068127,0.9103513
io.reactivex.rxjava3.observers.TestObserverTest.assertValuePredicateNoMatch2221,426976.0203,426804.3921,427047.572,423816.0169,426291.9234,426270.4085,426817.5705,424146.403,427050.5816,424612.7759,425118.6983,419168.2979,425722.7626,423832.7352,424504.4926,424881.1914,427371.2757,424374.7874,426028.8195,424623.7421,418843.3041,425626.1159,414388.1014,422057.6669,423050.9703,425524.767,423848.812,423688.6624,423470.0052,424101.1557,384000.236,383800.904,385534.3433,384605.8395,385032.9817,385767.7448,385427.5166,385335.1265,385734.4258,385138.0369,385610.4274,385623.2101,385252.0097,385290.1613,385189.046,385384.8368,386021.4976,385289.6493,385473.9941,385669.3947,385366.6713,385371.9976,385534.5988,385266.018,385205.7538,385414.132,385168.5698,385729.6391,385521.9073,385532.9691,1,422989.7,425548.7,385083.5,385504.1,0.9058987,0.9103852
