BENCHMARK,Original_iteration_1,Original_iteration_2,Original_iteration_3,Original_iteration_4,Original_iteration_5,Original_iteration_6,Original_iteration_7,Original_iteration_8,Original_iteration_9,Original_iteration_10,Original_iteration_11,Original_iteration_12,Original_iteration_13,Original_iteration_14,Original_iteration_15,Original_iteration_16,Original_iteration_17,Original_iteration_18,Original_iteration_19,Original_iteration_20,Original_iteration_21,Original_iteration_22,Original_iteration_23,Original_iteration_24,Original_iteration_25,Original_iteration_26,Original_iteration_27,Original_iteration_28,Original_iteration_29,Original_iteration_30,Mutant_iteration_1,Mutant_iteration_2,Mutant_iteration_3,Mutant_iteration_4,Mutant_iteration_5,Mutant_iteration_6,Mutant_iteration_7,Mutant_iteration_8,Mutant_iteration_9,Mutant_iteration_10,Mutant_iteration_11,Mutant_iteration_12,Mutant_iteration_13,Mutant_iteration_14,Mutant_iteration_15,Mutant_iteration_16,Mutant_iteration_17,Mutant_iteration_18,Mutant_iteration_19,Mutant_iteration_20,Mutant_iteration_21,Mutant_iteration_22,Mutant_iteration_23,Mutant_iteration_24,Mutant_iteration_25,Mutant_iteration_26,Mutant_iteration_27,Mutant_iteration_28,Mutant_iteration_29,Mutant_iteration_30,Hitting count ,Lower_CI_original,Upper_CI_original,Lower_CI_mutant,Upper_CI_mutant,Lower_RCI,Upper_RCI
io.reactivex.rxjava3.subscribers.TestSubscriberTest.myBenchmark.benchmark_assertValueAtPredicateNoMatch47,417790.925,416493.8333,417052.2796,417168.4165,416895.3771,417091.7278,416251.5521,417500.0088,416941.8939,415216.5239,416917.6746,416694.6421,417557.6172,417123.4342,416727.7681,417343.6481,417444.8105,415249.8531,415384.4718,417420.7073,417385.476,415290.559,416217.2546,416838.896,415457.8409,416249.7101,416981.2959,417348.6772,416620.5118,417698.3531,377308.7036,377255.961,376628.6367,375756.5152,376882.4765,377744.3957,376632.8103,378710.4022,376679.6424,377747.522,377484.0842,377247.5434,376386.5386,376275.8993,377615.7192,376299.4509,377210.8374,377202.7658,372384.9258,376544.9687,377187.1824,376853.4046,377318.6127,377609.6015,374648.4141,375035.7697,375750.5278,375345.1246,374582.2803,374092.7137,3,416350,417068.5,376013.8,377163.8,0.9031194,0.9043215
io.reactivex.rxjava3.testsupport.TestObserverExTest.myBenchmark.benchmark_assertValueAtPredicateNoMatch126,418129.4624,421350.2737,421087.9758,421161.7457,421239.8247,420624.5511,419089.4463,418850.8996,419610.4459,419485.3796,420243.4765,418875.0774,419322.2104,419464.6289,420302.614,418808.4044,420565.7976,420584.4523,421185.267,418767.9458,419749.0976,417912.0363,420201.7826,418182.6352,417696.0353,419389.3699,420743.3376,421739.2101,422017.4509,421174.7809,381135.656,380991.8382,382373.1895,381766.3699,381843.1803,381174.5771,381982.2421,382052.1932,381934.8525,382111.3324,381675.7124,379053.121,383037.6259,381179.7814,381034.0826,380038.79,377802.9275,379718.5576,381451.2467,378552.7639,379532.7006,379246.1992,381483.7944,379650.0658,381001.7984,380393.8857,379214.0867,379885.8244,382553.2716,381314.0559,3,419300.3,420315.7,380166.9,381408.1,0.9066699,0.9074325
io.reactivex.rxjava3.testsupport.TestSubscriberExTest.myBenchmark.benchmark_assertTerminalEventNotReceived159,435433.0121,434754.3054,435274.2515,434817.3979,436980.0172,437389.1362,436522.2406,437740.7691,437692.3421,436652.4687,437480.5444,437992.3847,437678.523,437057.3675,436369.5281,437344.2421,432930.6945,437194.8965,436729.507,437114.188,437360.0823,436256.9673,437454.939,437105.1945,437894.4104,436370.1406,432404.0885,434525.7693,436280.2398,431597.4811,397502.7324,397506.3345,397991.169,398177.9258,398196.5006,398755.3759,398381.5421,398514.4311,398639.9744,399112.9283,399276.1204,398816.1632,399133.8532,398235.3014,398339.5436,398103.1428,398344.502,398735.1266,397843.2723,398842.5507,397972.6999,398685.9735,398426.8313,398231.3636,397596.2813,396815.9337,398910.275,398935.7373,398157.1232,399308.0211,1,435789.8,437115.2,398145.6,398645.6,0.9119923,0.9136193
io.reactivex.rxjava3.testsupport.TestObserverExTest.myBenchmark.benchmark_assertValueAtIndexInvalidIndex119,445926.0936,445479.3112,446122.5004,445117.5886,445562.7352,445742.0016,446302.7462,445654.5047,446112.3326,445743.6948,446331.4759,446244.6097,446397.7835,446191.8803,445705.2064,446622.421,445974.5575,445812.4763,445923.6836,446327.5817,446054.2091,445339.6547,446248.6103,446034.6439,446007.2963,445643.5208,446342.6324,446156.2517,445803.2726,445831.8264,408603.9232,408255.7737,408586.2737,408069.4375,408902.1486,408805.8263,408092.5797,408878.0078,407843.7007,408506.7606,408644.5564,409035.7005,408122.1496,406861.8006,406270.6687,408720.1639,408870.1409,408972.3502,408722.5728,409550.4165,408212.7068,409567.4582,408692.1022,409025.6681,408620.6563,408503.5668,407459.0198,402861.4732,409576.8437,406979.9105,1,445816.4,446135.9,407789.9,408753.1,0.9147037,0.9162077
io.reactivex.rxjava3.subscribers.TestSubscriberTest.myBenchmark.benchmark_assertValuePredicateEmpty48,452622.9464,453287.0306,453140.2732,453018.2496,452511.439,453430.3873,452610.8938,453119.477,452897.8479,451033.1654,453269.7044,451751.4798,452831.5388,451021.6611,449697.6763,448474.4653,449123.6333,452536.7214,453206.5484,452974.7078,453234.276,452461.6768,451796.9518,452764.2783,452570.6559,452558.0909,449077.0225,452043.5503,450646.2856,452454.7642,415816.3434,415342.3869,414250.5319,415185.6824,413858.7407,415063.7562,415343.3753,415459.2394,414847.2665,412762.0989,414974.6212,414795.6208,415391.0379,414530.2211,413617.8455,414717.8312,414627.7462,414758.3063,414970.2107,414405.7804,415609.7559,415311.7035,414513.8281,415377.9479,415190.9397,415040.3442,415437.8966,414344.335,415462.3888,415315.0287,1,451318.4,452641.5,414479,415102.1,0.9170661,0.9183734
io.reactivex.rxjava3.testsupport.TestObserverExTest.myBenchmark.benchmark_assertTerminalEventNotReceived113,431556.6826,431288.3928,431239.7405,431580.3087,430713.3754,431205.8984,431051.2162,430855.0917,432077.7886,431097.7124,431540.6331,431237.9407,431213.0501,430931.5735,431324.4267,431477.7492,431308.4556,431160.0883,431908.8902,431420.7546,431480.4431,431549.5348,431616.7288,431982.0106,431292.7497,431628.0954,431259.3056,431553.0591,430698.7849,431341.243,401529.3996,400999.7573,399282.587,400718.6972,398250.7023,401047.3044,396430.8696,399245.6004,399701.7371,398505.3101,400799.038,399939.2197,401041.9113,402078.1814,397267.3191,398877.9644,401421.8752,403789.0371,399846.2743,397826.0003,400989.2853,397384.1316,401184.7375,400081.3963,399833.3734,400883.2628,399984.6594,398520.7584,400053.1266,395771.3048,1,431208.8,431507,399081,400698,0.9254937,0.9286013
io.reactivex.rxjava3.observers.TestObserverTest.myBenchmark.benchmark_assertError3,61210.27051,61229.26577,61235.68636,61234.09662,61295.99243,61074.49861,61338.41839,61196.58616,61066.48979,60219.8994,61192.69405,61185.43496,60768.77487,61023.47685,60678.63591,61030.93385,61316.70604,60863.34908,61063.87893,61209.50516,60826.02143,61179.57971,60806.3875,61247.32487,60505.01546,61201.66274,61264.21846,60908.77323,61220.22347,61246.48699,56796.71927,56767.48695,56758.91767,56495.94486,56704.65987,56862.75248,56564.59563,56697.47666,56778.64851,56834.32697,56851.16122,56779.69114,56724.61661,56622.13224,56731.22702,56614.56661,56831.24645,56812.54759,56800.92278,56837.3913,56765.24468,56647.64181,56784.79433,56794.96063,56596.27336,56861.29656,56763.0769,56730.3426,56777.99708,56665.4428,2,60910.18,61154.31,56698.35,56784.28,0.9285409,0.9308519
io.reactivex.rxjava3.testsupport.TestSubscriberExTest.myBenchmark.benchmark_completeWithoutOnSubscribe170,498888.7984,496599.3929,499825.2379,498433.6348,500355.5807,501653.1231,503167.2191,502436.4504,503239.6194,503040.9481,503097.7784,503510.5265,503967.3134,502119.4206,502559.5932,502843.1551,501642.7946,501152.4393,502279.5291,501710.4831,502512.1674,501514.2671,502685.257,502688.3168,501981.9471,501779.3209,501992.5206,501658.5066,502660.675,502888.6613,468257.9706,468224.062,466395.8745,470134.1646,469042.3533,469701.7514,469059.6638,469024.5538,469321.6831,468482.8756,469389.3098,470333.8817,467352.4027,469803.6452,469272.2958,467350.9762,467634.5303,467400.5544,467765.8524,467387.4051,466044.6918,467910.8737,466304.8105,465038.0393,468483.7929,469250.8377,467448.2081,469896.0941,465322.2116,464149.719,1,501083.9,502560.7,467541.4,468835.8,0.9328312,0.9330605
io.reactivex.rxjava3.subscribers.TestSubscriberTest.myBenchmark.benchmark_assertError241,61856.73191,61688.01868,61960.52584,61929.54557,61837.98829,61895.12152,61966.54147,61986.55991,61850.04603,61859.20254,61902.9888,61886.3428,61900.92462,61870.21921,61781.12167,62026.63722,61872.61886,61900.94222,61912.89856,61875.93487,61953.52186,61877.33748,61929.08093,61910.87044,61882.66028,61901.20669,61843.95848,61875.39449,61905.87931,61961.2043,57740.88627,57808.73613,57664.35146,57786.57432,57711.59006,57756.83572,57733.25186,57800.20154,57771.67161,57807.59664,57685.64918,57854.21566,57772.12141,57842.94769,57795.92441,57858.65288,57850.19966,57606.7177,57744.19092,57827.85311,57703.75224,57728.54199,57767.80161,57863.7219,57830.26925,57695.3877,57813.80825,57843.46537,57779.61652,57893.29245,1,61861.55,61921.4,57742.56,57804.96,0.9334212,0.9335181
io.reactivex.rxjava3.subscribers.TestSubscriberTest.myBenchmark.benchmark_assertError242,62974.15418,62948.82633,62950.9191,62870.86075,62902.77585,63076.82224,63054.9027,62964.63702,63041.79626,63051.06389,62997.82078,62888.77629,62899.09072,62956.06006,62871.05606,62860.51867,62851.8346,62950.08843,62961.84203,62981.98085,63045.57661,62834.52565,62962.32376,63031.24994,62937.12373,62951.93095,63009.59807,63014.29978,62939.79083,62964.43029,59178.14566,58254.83348,58015.48087,58548.28801,57813.72094,58103.95333,59115.69595,58513.12353,59029.68246,59091.92474,58996.66689,59170.74406,57895.60988,58787.01491,59017.78508,59152.09094,58601.51423,58914.60289,58893.18998,58988.43308,58930.02236,58974.4829,58783.40447,58575.91868,59081.58133,59113.47265,59136.17173,58482.71353,58251.80997,58977.39237,1,62922.8,62984.76,58559.83,58935.41,0.9306616,0.935709
io.reactivex.rxjava3.testsupport.TestObserverExTest.myBenchmark.benchmark_assertValueAtIndexEmpty118,455588.4581,456223.6561,455799.3926,455679.4482,456643.0298,456083.7859,455586.5946,455182.0014,456762.0479,457105.1748,455359.2129,454983.9506,454868.0678,456748.3936,454418.8546,455163.5666,457428.7897,456487.5592,454974.1418,455498.3236,454358.614,453835.0159,455196.7125,452780.7625,454249.0339,455663.6617,454943.1331,455025.8479,455379.0747,455888.4252,426165.6015,426158.9384,426258.8761,426099.2311,425504.9455,424961.5711,425986.8832,425172.4936,425266.4364,426257.8733,427043.8728,426462.0697,426873.7493,426259.8679,428713.399,425799.8164,429524.4013,429505.9017,429575.0356,427599.0506,426565.4558,427483.201,427868.587,426724.698,426648.5554,426627.2966,425755.3486,428477.1989,428987.2346,426173.8596,3,455052.9,455984,426315.9,427583.8,0.9368497,0.9377168
io.reactivex.rxjava3.testsupport.TestObserverExTest.myBenchmark.benchmark_assertErrorMultiple107,71793.08179,70594.48858,71601.6464,71596.83534,70574.60294,71482.17574,70882.339,71691.35959,70826.40621,71568.52769,70591.4242,71510.01598,70490.39216,71051.25016,71466.01877,71575.37426,71703.98087,71507.6365,71476.80451,71615.60894,71599.90015,71609.70819,71686.09531,71461.06827,70494.45132,71478.04396,71284.17961,70331.12407,71514.31583,71320.06457,67102.89273,66046.71727,65003.87619,67271.99356,66835.75869,66335.40577,68515.10936,67236.34385,66053.50312,67927.8366,66334.95238,65097.10548,66357.51194,66584.664,67878.82,67526.70528,66451.1037,69136.17538,65983.51157,66422.02751,66251.44323,67551.03686,67969.36715,66647.32174,67681.52553,68766.71422,64356.67669,65160.12123,68636.78242,66569.16866,1,71081.6,71482.96,66366.92,67379.86,0.9336722,0.9426003
io.reactivex.rxjava3.subscribers.TestSubscriberTest.myBenchmark.benchmark_createDelegate61,155600.1119,155593.628,155455.4932,155674.6388,155633.7239,155795.2761,155412.9791,155723.937,155674.738,155203.2032,155722.4602,155832.7656,155493.7732,155187.1305,155549.853,155782.8482,155573.9845,155778.3791,155647.2821,155818.9244,155632.3982,155401.2538,155350.0975,155363.2625,155259.8911,155478.9798,155247.2428,155644.2922,155717.9353,154983.4102,146719.6344,146652.5871,146966.2136,146754.4575,146467.2915,146971.3291,147160.866,146820.7939,146912.2237,146674.4805,146861.5566,146907.735,146785.1951,146671.2723,146690.7817,146753.433,146525.7252,146763.359,146644.9477,146839.7804,147024.9285,146698.7572,146488.9616,146375.7559,146527.7084,147033.9888,146569.0775,147050.3968,146491.0238,146700.4814,1,155467.5,155652.9,146672.5,146842.7,0.9433722,0.9434287
io.reactivex.rxjava3.testsupport.TestSubscriberExTest.myBenchmark.benchmark_onNextMisbehave204,302906.0089,303199.8772,303162.4004,303083.7763,303003.7124,302833.5673,303164.5598,303332.9411,302517.4176,303194.2431,303004.7011,302624.1559,303773.285,302925.5686,302406.0016,303416.9402,302456.083,303350.7676,302982.9899,304322.2312,302949.9009,303843.6905,301438.2078,303228.7821,302827.9343,304157.155,303647.1223,302774.1195,303433.0512,302370.9773,285092.8383,285150.257,285232.7771,285826.9288,287086.4582,286482.3443,286887.603,286834.723,286671.984,286903.7257,285456.3983,286726.9544,287094.6177,286961.8717,286798.5364,286251.1874,286613.7884,286468.6787,287066.8649,286623.3414,286607.4089,286563.863,286796.1661,286661.4458,287073.3855,286634.1415,286484.5778,286670.3827,286530.3551,286451.1836,3,302809,303325.7,286216.4,286742.3,0.945204,0.945364
io.reactivex.rxjava3.testsupport.TestSubscriberExTest.myBenchmark.benchmark_multipleTerminals188,149182.2922,150081.3625,150529.5579,151926.7268,150846.2567,149123.2967,148936.2803,150778.0624,148866.3541,149723.6747,151218.7317,149938.3232,149060.3887,149515.5546,150697.6146,150709.0796,149600.1605,150591.4191,151162.7871,151665.0704,150825.1705,149343.2056,151047.5741,149523.9261,152116.3984,150392.2864,149505.7858,150624.3735,149680.2319,149056.6026,142079.601,141647.4696,141848.9858,141890.7509,141794.0876,141678.9625,141790.9184,141579.952,141752.6326,141550.0964,141965.7277,141842.4728,141910.0657,141759.9549,142019.5846,141788.3899,141649.4378,141996.2824,142025.9392,141949.0884,141910.2286,141711.6928,141626.621,141811.0255,141522.6393,142084.6083,142124.9122,141721.2517,141673.2006,141580.2887,3,149812.8,150651.1,141743.1,141893.8,0.9418709,0.9461368
io.reactivex.rxjava3.observers.TestObserverTest.myBenchmark.benchmark_assertTerminalEventNotReceived9,426782.235,426195.841,427026.4795,427452.4233,426495.8781,426557.3473,428495.9465,427299.7614,426969.8979,426684.7244,427259.9663,427214.3685,426760.9272,426493.3451,427247.8598,426752.5062,428116.5866,428468.0317,427975.8852,427627.1065,428184.8929,427360.3355,426965.4085,427565.5135,427095.9052,427145.6731,427578.9028,428784.3178,428186.6168,427064.9275,406945.0924,405587.7607,406068.8568,406919.5114,407038.7986,405861.5467,405893.8776,406552.9077,407628.7561,407049.8431,407631.4836,408119.8885,408098.2904,406074.893,407415.5886,406138.8399,406664.8762,407295.2276,405614.2875,406187.7017,405579.121,407233.0269,407145.2246,407273.4773,407789.4624,406761.4279,407930.9085,407749.2377,407559.7167,406987.9807,1,427004,427602.9,406475.4,407213,0.9519241,0.9523175
io.reactivex.rxjava3.testsupport.TestSubscriberExTest.myBenchmark.benchmark_assertNeverAtMatchingPredicate154,373192.1021,373156.883,373439.9639,372695.4757,372982.1843,374471.4747,372539.33,372883.4107,373144.9885,371902.6221,370816.8981,371893.0971,373489.8299,370033.5238,372249.0005,368647.4926,374203.2606,372127.197,370100.8185,370865.3801,372616.1276,371480.4214,371842.8866,372597.8543,370052.1309,373348.9244,372562.1578,373946.756,374742.6979,372002.4064,357033.8003,356499.2124,356065.198,355777.188,354993.4843,356317.1306,354224.8131,351447.9063,352152.246,355062.2812,354520.9168,356407.6729,354801.3602,355659.8726,356425.6359,356469.7739,356659.2939,357739.9484,356701.5613,356093.4463,355817.069,356174.4487,356968.0661,357075.1788,356669.9903,357198.8827,357115.8118,356473.8319,356457.0493,357189.6881,1,371485.7,372813.9,355072.7,356407.1,0.9558213,0.9560657
io.reactivex.rxjava3.observers.TestObserverTest.myBenchmark.benchmark_multipleTerminals34,198214.9522,198295.1768,198331.3778,198577.8557,198234.6824,198155.7768,198355.4079,198219.3862,198170.3128,197754.2686,198122.1724,198499.0069,198376.8695,198394.6277,198260.2956,198346.0715,198180.2663,198163.8872,198474.2173,198376.3513,198416.7255,198309.8351,197969.5494,198371.5664,198193.4851,198281.2936,198795.6711,198434.8225,198368.0831,198623.191,189796.7622,189386.5408,189696.5253,189675.6999,189708.6372,189703.8162,189979.2209,189878.911,189758.3132,189148.8712,189366.7532,189447.5603,189563.4441,189730.9986,189376.5852,189564.8278,189437.8412,189577.4823,189743.4244,189449.9208,189826.0166,189831.7101,189258.047,189910.6489,189750.4154,189772.0998,189582.7026,189481.398,189636.7195,189041.0933,1,198199.7,198371.3,189501.9,189701.2,0.9561159,0.9562908
